"ID Film",Judul,"Nama Aktor","Durasi Dipinjam","ID Film category","Id Category","Kategori Film"
458,"INDIAN LOVE",GINA,4,458,8,Family
458,"INDIAN LOVE",RITA,4,458,8,Family
458,"INDIAN LOVE",RUSSELL,4,458,8,Family
458,"INDIAN LOVE",JON,4,458,8,Family
458,"INDIAN LOVE",GENE,4,458,8,Family
476,"JASON TRAP",GOLDIE,5,476,8,Family
476,"JASON TRAP",NATALIE,5,476,8,Family
476,"JASON TRAP",ANGELA,5,476,8,Family
476,"JASON TRAP",BEN,5,476,8,Family
476,"JASON TRAP",MINNIE,5,476,8,Family
479,"JEDI BENEATH",JAMES,7,479,8,Family
479,"JEDI BENEATH",LIZA,7,479,8,Family
479,"JEDI BENEATH",JULIANNE,7,479,8,Family
479,"JEDI BENEATH",JANE,7,479,8,Family
498,"KILLER INNOCENT",BURT,7,498,8,Family
498,"KILLER INNOCENT",ANGELINA,7,498,8,Family
498,"KILLER INNOCENT",DARYL,7,498,8,Family
498,"KILLER INNOCENT",WHOOPI,7,498,8,Family
498,"KILLER INNOCENT",MERYL,7,498,8,Family
499,"KING EVOLUTION",PENELOPE,3,499,8,Family
499,"KING EVOLUTION",LUCILLE,3,499,8,Family
499,"KING EVOLUTION",BURT,3,499,8,Family
499,"KING EVOLUTION",CUBA,3,499,8,Family
499,"KING EVOLUTION",RENEE,3,499,8,Family
499,"KING EVOLUTION",MARY,3,499,8,Family
528,"LOLITA WORLD",UMA,4,528,8,Family
534,"LOUISIANA HARRY",HENRY,5,534,8,Family
534,"LOUISIANA HARRY",GINA,5,534,8,Family
534,"LOUISIANA HARRY",JAYNE,5,534,8,Family
550,"MAGUIRE APACHE",NICK,6,550,8,Family
550,"MAGUIRE APACHE",SEAN,6,550,8,Family
550,"MAGUIRE APACHE",RENEE,6,550,8,Family
550,"MAGUIRE APACHE",ALAN,6,550,8,Family
557,"MANCHURIAN CURTAIN",RAY,5,557,8,Family
557,"MANCHURIAN CURTAIN",ALBERT,5,557,8,Family
603,"MOVIE SHAKESPEARE",HELEN,6,603,8,Family
603,"MOVIE SHAKESPEARE",CAMERON,6,603,8,Family
603,"MOVIE SHAKESPEARE",FAY,6,603,8,Family
603,"MOVIE SHAKESPEARE",GINA,6,603,8,Family
603,"MOVIE SHAKESPEARE",CAMERON,6,603,8,Family
603,"MOVIE SHAKESPEARE",RUSSELL,6,603,8,Family
603,"MOVIE SHAKESPEARE",MORGAN,6,603,8,Family
603,"MOVIE SHAKESPEARE",RIVER,6,603,8,Family
610,"MUSIC BOONDOCK",MORGAN,7,610,8,Family
610,"MUSIC BOONDOCK",HUMPHREY,7,610,8,Family
610,"MUSIC BOONDOCK",MICHAEL,7,610,8,Family
617,"NATURAL STOCK",MILLA,4,617,8,Family
617,"NATURAL STOCK",SUSAN,4,617,8,Family
617,"NATURAL STOCK",KEVIN,4,617,8,Family
617,"NATURAL STOCK",RENEE,4,617,8,Family
621,"NETWORK PEAK",KIRK,5,621,8,Family
621,"NETWORK PEAK",NATALIE,5,621,8,Family
621,"NETWORK PEAK",ELLEN,5,621,8,Family
634,"ODDS BOOGIE",ELVIS,6,634,8,Family
634,"ODDS BOOGIE",MAE,6,634,8,Family
634,"ODDS BOOGIE",CHRIS,6,634,8,Family
634,"ODDS BOOGIE",GEOFFREY,6,634,8,Family
634,"ODDS BOOGIE",KENNETH,6,634,8,Family
639,"OPPOSITE NECKLACE",CHRISTIAN,7,639,8,Family
639,"OPPOSITE NECKLACE",MATTHEW,7,639,8,Family
639,"OPPOSITE NECKLACE",GROUCHO,7,639,8,Family
639,"OPPOSITE NECKLACE",LUCILLE,7,639,8,Family
639,"OPPOSITE NECKLACE",GROUCHO,7,639,8,Family
639,"OPPOSITE NECKLACE",DEBBIE,7,639,8,Family
679,"PILOT HOOSIERS",JULIA,6,679,8,Family
679,"PILOT HOOSIERS",WOODY,6,679,8,Family
679,"PILOT HOOSIERS",HENRY,6,679,8,Family
679,"PILOT HOOSIERS",SPENCER,6,679,8,Family
679,"PILOT HOOSIERS",CAMERON,6,679,8,Family
679,"PILOT HOOSIERS",DEBBIE,6,679,8,Family
679,"PILOT HOOSIERS",AUDREY,6,679,8,Family
682,"PITTSBURGH HUNCHBACK",RIP,4,682,8,Family
682,"PITTSBURGH HUNCHBACK",JULIA,4,682,8,Family
682,"PITTSBURGH HUNCHBACK",PENELOPE,4,682,8,Family
682,"PITTSBURGH HUNCHBACK",AUDREY,4,682,8,Family
682,"PITTSBURGH HUNCHBACK",JOHN,4,682,8,Family
695,"PRESIDENT BANG",JULIA,6,695,8,Family
695,"PRESIDENT BANG",CUBA,6,695,8,Family
695,"PRESIDENT BANG",LUCILLE,6,695,8,Family
695,"PRESIDENT BANG",DEBBIE,6,695,8,Family
695,"PRESIDENT BANG",AUDREY,6,695,8,Family
700,"PRIX UNDEFEATED",KIRSTEN,4,700,8,Family
700,"PRIX UNDEFEATED",SISSY,4,700,8,Family
700,"PRIX UNDEFEATED",GOLDIE,4,700,8,Family
700,"PRIX UNDEFEATED",SUSAN,4,700,8,Family
700,"PRIX UNDEFEATED",SYLVESTER,4,700,8,Family
700,"PRIX UNDEFEATED",RUSSELL,4,700,8,Family
700,"PRIX UNDEFEATED",MORGAN,4,700,8,Family
710,"RAGE GAMES",SCARLETT,4,710,8,Family
710,"RAGE GAMES",CHRIS,4,710,8,Family
710,"RAGE GAMES",RENEE,4,710,8,Family
710,"RAGE GAMES",ALBERT,4,710,8,Family
710,"RAGE GAMES",KEVIN,4,710,8,Family
710,"RAGE GAMES",JADA,4,710,8,Family
710,"RAGE GAMES",GROUCHO,4,710,8,Family
715,"RANGE MOONWALKER",RIP,3,715,8,Family
715,"RANGE MOONWALKER",BURT,3,715,8,Family
715,"RANGE MOONWALKER",PENELOPE,3,715,8,Family
715,"RANGE MOONWALKER",RUSSELL,3,715,8,Family
724,"REMEMBER DIARY",JODIE,5,724,8,Family
724,"REMEMBER DIARY",KENNETH,5,724,8,Family
724,"REMEMBER DIARY",JEFF,5,724,8,Family
724,"REMEMBER DIARY",REESE,5,724,8,Family
727,"RESURRECTION SILVERADO",MENA,6,727,8,Family
727,"RESURRECTION SILVERADO",MAE,6,727,8,Family
727,"RESURRECTION SILVERADO",KEVIN,6,727,8,Family
727,"RESURRECTION SILVERADO",RICHARD,6,727,8,Family
727,"RESURRECTION SILVERADO",KENNETH,6,727,8,Family
736,"ROBBERY BRIGHT",GOLDIE,4,736,8,Family
736,"ROBBERY BRIGHT",WHOOPI,4,736,8,Family
753,"RUSH GOODFELLAS",KIRK,3,753,8,Family
753,"RUSH GOODFELLAS",MAE,3,753,8,Family
753,"RUSH GOODFELLAS",SYLVESTER,3,753,8,Family
753,"RUSH GOODFELLAS",ANGELA,3,753,8,Family
753,"RUSH GOODFELLAS",ALAN,3,753,8,Family
778,"SECRETS PARADISE",REESE,3,778,8,Family
778,"SECRETS PARADISE",GENE,3,778,8,Family
778,"SECRETS PARADISE",RENEE,3,778,8,Family
778,"SECRETS PARADISE",WHOOPI,3,778,8,Family
778,"SECRETS PARADISE",KENNETH,3,778,8,Family
778,"SECRETS PARADISE",WILLIAM,3,778,8,Family
780,"SENSIBILITY REAR",CHRISTIAN,7,780,8,Family
780,"SENSIBILITY REAR",MILLA,7,780,8,Family
780,"SENSIBILITY REAR",BURT,7,780,8,Family
780,"SENSIBILITY REAR",GROUCHO,7,780,8,Family
780,"SENSIBILITY REAR",LIZA,7,780,8,Family
780,"SENSIBILITY REAR",MICHAEL,7,780,8,Family
795,"SIEGE MADRE",CUBA,7,795,8,Family
795,"SIEGE MADRE",RIP,7,795,8,Family
795,"SIEGE MADRE",NATALIE,7,795,8,Family
795,"SIEGE MADRE",DAN,7,795,8,Family
795,"SIEGE MADRE",SIDNEY,7,795,8,Family
795,"SIEGE MADRE",SALMA,7,795,8,Family
795,"SIEGE MADRE",BELA,7,795,8,Family
810,"SLUMS DUCK",REESE,5,810,8,Family
810,"SLUMS DUCK",WALTER,5,810,8,Family
810,"SLUMS DUCK",RUSSELL,5,810,8,Family
822,"SOUP WISDOM",MATTHEW,6,822,8,Family
822,"SOUP WISDOM",KIM,6,822,8,Family
824,"SPARTACUS CHEAPER",CHRIS,4,824,8,Family
824,"SPARTACUS CHEAPER",VIVIEN,4,824,8,Family
824,"SPARTACUS CHEAPER",JEFF,4,824,8,Family
829,"SPINAL ROCKY",CAMERON,7,829,8,Family
829,"SPINAL ROCKY",PARKER,7,829,8,Family
829,"SPINAL ROCKY",NATALIE,7,829,8,Family
829,"SPINAL ROCKY",MARY,7,829,8,Family
829,"SPINAL ROCKY",CHRISTOPHER,7,829,8,Family
829,"SPINAL ROCKY",CHRIS,7,829,8,Family
829,"SPINAL ROCKY",RUSSELL,7,829,8,Family
829,"SPINAL ROCKY",CATE,7,829,8,Family
832,"SPLASH GUMP",PENELOPE,5,832,8,Family
832,"SPLASH GUMP",JENNIFER,5,832,8,Family
832,"SPLASH GUMP",UMA,5,832,8,Family
832,"SPLASH GUMP",CAMERON,5,832,8,Family
832,"SPLASH GUMP",CHRISTIAN,5,832,8,Family
832,"SPLASH GUMP",RAY,5,832,8,Family
832,"SPLASH GUMP",GENE,5,832,8,Family
832,"SPLASH GUMP",MORGAN,5,832,8,Family
832,"SPLASH GUMP",HUMPHREY,5,832,8,Family
832,"SPLASH GUMP",AL,5,832,8,Family
866,"SUNSET RACER",ANGELINA,6,866,8,Family
866,"SUNSET RACER",GROUCHO,6,866,8,Family
866,"SUNSET RACER",MORGAN,6,866,8,Family
867,"SUPER WYOMING",TOM,5,867,8,Family
867,"SUPER WYOMING",NICK,5,867,8,Family
867,"SUPER WYOMING",HUMPHREY,5,867,8,Family
946,"VIRTUAL SPOILERS",DUSTIN,3,946,8,Family
946,"VIRTUAL SPOILERS",GARY,3,946,8,Family
946,"VIRTUAL SPOILERS",JON,3,946,8,Family
975,"WILLOW TRACY",REESE,6,975,8,Family
975,"WILLOW TRACY",JAMES,6,975,8,Family
6,"AGENT TRUMAN",KIRSTEN,3,6,9,Foreign
6,"AGENT TRUMAN",SANDRA,3,6,9,Foreign
6,"AGENT TRUMAN",JAYNE,3,6,9,Foreign
6,"AGENT TRUMAN",WARREN,3,6,9,Foreign
6,"AGENT TRUMAN",MORGAN,3,6,9,Foreign
6,"AGENT TRUMAN",KENNETH,3,6,9,Foreign
6,"AGENT TRUMAN",REESE,3,6,9,Foreign
11,"ALAMO VIDEOTAPE",JOHNNY,6,11,9,Foreign
11,"ALAMO VIDEOTAPE",SCARLETT,6,11,9,Foreign
11,"ALAMO VIDEOTAPE",SEAN,6,11,9,Foreign
11,"ALAMO VIDEOTAPE",MICHAEL,6,11,9,Foreign
15,"ALIEN CENTER",BURT,5,15,9,Foreign
15,"ALIEN CENTER",KENNETH,5,15,9,Foreign
15,"ALIEN CENTER",SIDNEY,5,15,9,Foreign
15,"ALIEN CENTER",RENEE,5,15,9,Foreign
15,"ALIEN CENTER",HUMPHREY,5,15,9,Foreign
15,"ALIEN CENTER",MENA,5,15,9,Foreign
16,"ALLEY EVOLUTION",KARL,6,16,9,Foreign
16,"ALLEY EVOLUTION",JUDE,6,16,9,Foreign
16,"ALLEY EVOLUTION",ALBERT,6,16,9,Foreign
16,"ALLEY EVOLUTION",GREGORY,6,16,9,Foreign
16,"ALLEY EVOLUTION",JOHN,6,16,9,Foreign
47,"BABY HALL",NICK,5,47,9,Foreign
47,"BABY HALL",MATTHEW,5,47,9,Foreign
47,"BABY HALL",CHARLIZE,5,47,9,Foreign
47,"BABY HALL",DARYL,5,47,9,Foreign
47,"BABY HALL",KEVIN,5,47,9,Foreign
47,"BABY HALL",RIVER,5,47,9,Foreign
47,"BABY HALL",MINNIE,5,47,9,Foreign
47,"BABY HALL",VIVIEN,5,47,9,Foreign
52,"BALLROOM MOCKINGBIRD",JUDY,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",ADAM,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",BEN,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",DARYL,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",HARRISON,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",LUCILLE,6,52,9,Foreign
52,"BALLROOM MOCKINGBIRD",GENE,6,52,9,Foreign
100,"BROOKLYN DESERT",JODIE,7,100,9,Foreign
100,"BROOKLYN DESERT",JAYNE,7,100,9,Foreign
100,"BROOKLYN DESERT",SEAN,7,100,9,Foreign
100,"BROOKLYN DESERT",ALBERT,7,100,9,Foreign
100,"BROOKLYN DESERT",GROUCHO,7,100,9,Foreign
104,"BUGSY SONG",WOODY,4,104,9,Foreign
104,"BUGSY SONG",KIRSTEN,4,104,9,Foreign
112,"CALENDAR GUNFIGHT",BETTE,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",CAMERON,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",TIM,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",MILLA,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",GARY,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",GINA,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",GRETA,4,112,9,Foreign
112,"CALENDAR GUNFIGHT",WHOOPI,4,112,9,Foreign
128,"CATCH AMISTAD",JOHNNY,7,128,9,Foreign
128,"CATCH AMISTAD",CHRISTIAN,7,128,9,Foreign
128,"CATCH AMISTAD",KENNETH,7,128,9,Foreign
128,"CATCH AMISTAD",DAN,7,128,9,Foreign
128,"CATCH AMISTAD",IAN,7,128,9,Foreign
148,"CHOCOLATE DUCK",JOE,3,148,9,Foreign
148,"CHOCOLATE DUCK",CAMERON,3,148,9,Foreign
148,"CHOCOLATE DUCK",GARY,3,148,9,Foreign
148,"CHOCOLATE DUCK",MINNIE,3,148,9,Foreign
148,"CHOCOLATE DUCK",JULIANNE,3,148,9,Foreign
148,"CHOCOLATE DUCK",HUMPHREY,3,148,9,Foreign
148,"CHOCOLATE DUCK",GROUCHO,3,148,9,Foreign
170,"COMMAND DARLING",GRACE,5,170,9,Foreign
170,"COMMAND DARLING",BURT,5,170,9,Foreign
170,"COMMAND DARLING",KENNETH,5,170,9,Foreign
170,"COMMAND DARLING",LIZA,5,170,9,Foreign
170,"COMMAND DARLING",RITA,5,170,9,Foreign
170,"COMMAND DARLING",EWAN,5,170,9,Foreign
170,"COMMAND DARLING",GEOFFREY,5,170,9,Foreign
170,"COMMAND DARLING",MERYL,5,170,9,Foreign
185,"COWBOY DOOM",ED,3,185,9,Foreign
185,"COWBOY DOOM",MILLA,3,185,9,Foreign
185,"COWBOY DOOM",JULIANNE,3,185,9,Foreign
185,"COWBOY DOOM",WHOOPI,3,185,9,Foreign
185,"COWBOY DOOM",GREGORY,3,185,9,Foreign
192,"CROSSING DIVORCE",JUDE,4,192,9,Foreign
192,"CROSSING DIVORCE",MILLA,4,192,9,Foreign
198,"CRYSTAL BREAKING",REESE,6,198,9,Foreign
198,"CRYSTAL BREAKING",JAYNE,6,198,9,Foreign
198,"CRYSTAL BREAKING",PENELOPE,6,198,9,Foreign
198,"CRYSTAL BREAKING",LIZA,6,198,9,Foreign
198,"CRYSTAL BREAKING",FAY,6,198,9,Foreign
201,"CYCLONE FAMILY",HELEN,7,201,9,Foreign
201,"CYCLONE FAMILY",RIP,7,201,9,Foreign
201,"CYCLONE FAMILY",JUDY,7,201,9,Foreign
207,"DANGEROUS UPTOWN",ANNE,7,207,9,Foreign
207,"DANGEROUS UPTOWN",MARY,7,207,9,Foreign
207,"DANGEROUS UPTOWN",RALPH,7,207,9,Foreign
207,"DANGEROUS UPTOWN",SPENCER,7,207,9,Foreign
207,"DANGEROUS UPTOWN",KIRSTEN,7,207,9,Foreign
207,"DANGEROUS UPTOWN",DARYL,7,207,9,Foreign
207,"DANGEROUS UPTOWN",CATE,7,207,9,Foreign
207,"DANGEROUS UPTOWN",ALBERT,7,207,9,Foreign
246,"DOUBTFIRE LABYRINTH",HARRISON,5,246,9,Foreign
246,"DOUBTFIRE LABYRINTH",RENEE,5,246,9,Foreign
246,"DOUBTFIRE LABYRINTH",JULIANNE,5,246,9,Foreign
246,"DOUBTFIRE LABYRINTH",SCARLETT,5,246,9,Foreign
246,"DOUBTFIRE LABYRINTH",KENNETH,5,246,9,Foreign
290,"EVERYONE CRAFT",GOLDIE,4,290,9,Foreign
290,"EVERYONE CRAFT",MICHELLE,4,290,9,Foreign
290,"EVERYONE CRAFT",WOODY,4,290,9,Foreign
290,"EVERYONE CRAFT",JAMES,4,290,9,Foreign
290,"EVERYONE CRAFT",MINNIE,4,290,9,Foreign
311,"FICTION CHRISTMAS",KEVIN,4,311,9,Foreign
311,"FICTION CHRISTMAS",ALEC,4,311,9,Foreign
311,"FICTION CHRISTMAS",CUBA,4,311,9,Foreign
311,"FICTION CHRISTMAS",ADAM,4,311,9,Foreign
311,"FICTION CHRISTMAS",LISA,4,311,9,Foreign
311,"FICTION CHRISTMAS",MATTHEW,4,311,9,Foreign
311,"FICTION CHRISTMAS",ROCK,4,311,9,Foreign
311,"FICTION CHRISTMAS",MARY,4,311,9,Foreign
337,"FRIDA SLIPPER",UMA,6,337,9,Foreign
337,"FRIDA SLIPPER",JAYNE,6,337,9,Foreign
337,"FRIDA SLIPPER",MINNIE,6,337,9,Foreign
337,"FRIDA SLIPPER",KENNETH,6,337,9,Foreign
337,"FRIDA SLIPPER",RENEE,6,337,9,Foreign
353,"GENTLEMEN STAGE",TOM,6,353,9,Foreign
353,"GENTLEMEN STAGE",DARYL,6,353,9,Foreign
353,"GENTLEMEN STAGE",MORGAN,6,353,9,Foreign
353,"GENTLEMEN STAGE",LIZA,6,353,9,Foreign
353,"GENTLEMEN STAGE",RITA,6,353,9,Foreign
353,"GENTLEMEN STAGE",GRETA,6,353,9,Foreign
353,"GENTLEMEN STAGE",HARVEY,6,353,9,Foreign
353,"GENTLEMEN STAGE",ED,6,353,9,Foreign
376,"GRAPES FURY",CARMEN,4,376,9,Foreign
376,"GRAPES FURY",HENRY,4,376,9,Foreign
376,"GRAPES FURY",MARY,4,376,9,Foreign
376,"GRAPES FURY",LUCILLE,4,376,9,Foreign
376,"GRAPES FURY",BURT,4,376,9,Foreign
380,"GREEK EVERYONE",SISSY,7,380,9,Foreign
380,"GREEK EVERYONE",BURT,7,380,9,Foreign
380,"GREEK EVERYONE",RIP,7,380,9,Foreign
380,"GREEK EVERYONE",CATE,7,380,9,Foreign
399,"HAPPINESS UNITED",NICK,6,399,9,Foreign
399,"HAPPINESS UNITED",ADAM,6,399,9,Foreign
399,"HAPPINESS UNITED",GROUCHO,6,399,9,Foreign
399,"HAPPINESS UNITED",CUBA,6,399,9,Foreign
399,"HAPPINESS UNITED",MERYL,6,399,9,Foreign
414,"HELLFIGHTERS SIERRA",GRACE,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",CUBA,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",SANDRA,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",MICHELLE,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",JAMES,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",JIM,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",SPENCER,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",CAMERON,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",PENELOPE,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",ALBERT,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",ED,3,414,9,Foreign
414,"HELLFIGHTERS SIERRA",HARVEY,3,414,9,Foreign
416,"HIGHBALL POTTER",KARL,6,416,9,Foreign
416,"HIGHBALL POTTER",REESE,6,416,9,Foreign
416,"HIGHBALL POTTER",CHRISTOPHER,6,416,9,Foreign
416,"HIGHBALL POTTER",GRETA,6,416,9,Foreign
416,"HIGHBALL POTTER",MENA,6,416,9,Foreign
421,"HOLIDAY GAMES",DAN,7,421,9,Foreign
421,"HOLIDAY GAMES",MINNIE,7,421,9,Foreign
421,"HOLIDAY GAMES",SPENCER,7,421,9,Foreign
421,"HOLIDAY GAMES",MERYL,7,421,9,Foreign
421,"HOLIDAY GAMES",AL,7,421,9,Foreign
421,"HOLIDAY GAMES",DEBBIE,7,421,9,Foreign
431,"HOOSIERS BIRDCAGE",SISSY,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",TIM,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",GOLDIE,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",DARYL,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",WALTER,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",DARYL,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",GRETA,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",FAY,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",GRETA,3,431,9,Foreign
431,"HOOSIERS BIRDCAGE",HUMPHREY,3,431,9,Foreign
435,"HOTEL HAPPINESS",SANDRA,6,435,9,Foreign
435,"HOTEL HAPPINESS",RIP,6,435,9,Foreign
435,"HOTEL HAPPINESS",SUSAN,6,435,9,Foreign
435,"HOTEL HAPPINESS",RENEE,6,435,9,Foreign
440,"HUNGER ROOF",MERYL,6,440,9,Foreign
452,"ILLUSION AMELIE",KENNETH,4,452,9,Foreign
452,"ILLUSION AMELIE",GENE,4,452,9,Foreign
452,"ILLUSION AMELIE",MORGAN,4,452,9,Foreign
452,"ILLUSION AMELIE",DARYL,4,452,9,Foreign
452,"ILLUSION AMELIE",GRETA,4,452,9,Foreign
452,"ILLUSION AMELIE",RICHARD,4,452,9,Foreign
452,"ILLUSION AMELIE",HUMPHREY,4,452,9,Foreign
455,"IMPOSSIBLE PREJUDICE",FRED,7,455,9,Foreign
455,"IMPOSSIBLE PREJUDICE",RITA,7,455,9,Foreign
455,"IMPOSSIBLE PREJUDICE",CHRIS,7,455,9,Foreign
459,"INFORMER DOUBLE",RENEE,4,459,9,Foreign
459,"INFORMER DOUBLE",KEVIN,4,459,9,Foreign
459,"INFORMER DOUBLE",IAN,4,459,9,Foreign
460,"INNOCENT USUAL",DAN,3,460,9,Foreign
460,"INNOCENT USUAL",CHRISTIAN,3,460,9,Foreign
460,"INNOCENT USUAL",JAMES,3,460,9,Foreign
467,"INTRIGUE WORST",VAL,6,467,9,Foreign
467,"INTRIGUE WORST",REESE,6,467,9,Foreign
467,"INTRIGUE WORST",GARY,6,467,9,Foreign
467,"INTRIGUE WORST",GINA,6,467,9,Foreign
467,"INTRIGUE WORST",CATE,6,467,9,Foreign
467,"INTRIGUE WORST",MERYL,6,467,9,Foreign
467,"INTRIGUE WORST",FAY,6,467,9,Foreign
486,"JET NEIGHBORS",FAY,7,486,9,Foreign
486,"JET NEIGHBORS",GREG,7,486,9,Foreign
486,"JET NEIGHBORS",GENE,7,486,9,Foreign
486,"JET NEIGHBORS",MINNIE,7,486,9,Foreign
486,"JET NEIGHBORS",HUMPHREY,7,486,9,Foreign
486,"JET NEIGHBORS",MERYL,7,486,9,Foreign
493,"KANE EXORCIST",AUDREY,5,493,9,Foreign
493,"KANE EXORCIST",BURT,5,493,9,Foreign
493,"KANE EXORCIST",HENRY,5,493,9,Foreign
493,"KANE EXORCIST",CHRISTOPHER,5,493,9,Foreign
493,"KANE EXORCIST",GROUCHO,5,493,9,Foreign
500,"KISS GLORY",CUBA,5,500,9,Foreign
500,"KISS GLORY",HELEN,5,500,9,Foreign
500,"KISS GLORY",JULIA,5,500,9,Foreign
500,"KISS GLORY",TOM,5,500,9,Foreign
500,"KISS GLORY",GROUCHO,5,500,9,Foreign
500,"KISS GLORY",OPRAH,5,500,9,Foreign
500,"KISS GLORY",HUMPHREY,5,500,9,Foreign
531,"LOSE INCH",LUCILLE,3,531,9,Foreign
531,"LOSE INCH",HARRISON,3,531,9,Foreign
531,"LOSE INCH",MERYL,3,531,9,Foreign
531,"LOSE INCH",REESE,3,531,9,Foreign
533,"LOST BIRD",KIRK,4,533,9,Foreign
533,"LOST BIRD",KENNETH,4,533,9,Foreign
533,"LOST BIRD",CUBA,4,533,9,Foreign
545,"MADNESS ATTACKS",FRANCES,4,545,9,Foreign
545,"MADNESS ATTACKS",SCARLETT,4,545,9,Foreign
545,"MADNESS ATTACKS",KIRSTEN,4,545,9,Foreign
545,"MADNESS ATTACKS",SUSAN,4,545,9,Foreign
545,"MADNESS ATTACKS",FRANCES,4,545,9,Foreign
545,"MADNESS ATTACKS",HUMPHREY,4,545,9,Foreign
545,"MADNESS ATTACKS",MARY,4,545,9,Foreign
565,"MATRIX SNOWMAN",SANDRA,6,565,9,Foreign
565,"MATRIX SNOWMAN",GARY,6,565,9,Foreign
565,"MATRIX SNOWMAN",RUSSELL,6,565,9,Foreign
566,"MAUDE MOD",CARY,6,566,9,Foreign
566,"MAUDE MOD",JAMES,6,566,9,Foreign
566,"MAUDE MOD",GROUCHO,6,566,9,Foreign
566,"MAUDE MOD",OLYMPIA,6,566,9,Foreign
566,"MAUDE MOD",ED,6,566,9,Foreign
566,"MAUDE MOD",ROCK,6,566,9,Foreign
567,"MEET CHOCOLATE",ZERO,3,567,9,Foreign
567,"MEET CHOCOLATE",TIM,3,567,9,Foreign
567,"MEET CHOCOLATE",PARKER,3,567,9,Foreign
567,"MEET CHOCOLATE",WARREN,3,567,9,Foreign
567,"MEET CHOCOLATE",WARREN,3,567,9,Foreign
567,"MEET CHOCOLATE",GROUCHO,3,567,9,Foreign
584,"MIXED DOORS",CARMEN,6,584,9,Foreign
584,"MIXED DOORS",MICHELLE,6,584,9,Foreign
584,"MIXED DOORS",DAN,6,584,9,Foreign
584,"MIXED DOORS",ALBERT,6,584,9,Foreign
584,"MIXED DOORS",IAN,6,584,9,Foreign
584,"MIXED DOORS",MICHAEL,6,584,9,Foreign
595,"MOON BUNCH",ANNE,7,595,9,Foreign
605,"MULHOLLAND BEAST",PENELOPE,7,605,9,Foreign
605,"MULHOLLAND BEAST",BETTE,7,605,9,Foreign
605,"MULHOLLAND BEAST",KIRK,7,605,9,Foreign
605,"MULHOLLAND BEAST",JUDE,7,605,9,Foreign
605,"MULHOLLAND BEAST",WALTER,7,605,9,Foreign
605,"MULHOLLAND BEAST",EWAN,7,605,9,Foreign
607,"MUPPET MILE",RIP,5,607,9,Foreign
607,"MUPPET MILE",MAE,5,607,9,Foreign
607,"MUPPET MILE",CHRIS,5,607,9,Foreign
607,"MUPPET MILE",PENELOPE,5,607,9,Foreign
607,"MUPPET MILE",HARRISON,5,607,9,Foreign
607,"MUPPET MILE",CATE,5,607,9,Foreign
607,"MUPPET MILE",BEN,5,607,9,Foreign
607,"MUPPET MILE",AL,5,607,9,Foreign
623,"NEWTON LABYRINTH",SEAN,4,623,9,Foreign
623,"NEWTON LABYRINTH",GREG,4,623,9,Foreign
623,"NEWTON LABYRINTH",ALBERT,4,623,9,Foreign
623,"NEWTON LABYRINTH",AUDREY,4,623,9,Foreign
640,"OPUS ICE",SEAN,5,640,9,Foreign
640,"OPUS ICE",DARYL,5,640,9,Foreign
640,"OPUS ICE",HUMPHREY,5,640,9,Foreign
640,"OPUS ICE",JULIA,5,640,9,Foreign
641,"ORANGE GRAPES",MEG,4,641,9,Foreign
641,"ORANGE GRAPES",CUBA,4,641,9,Foreign
641,"ORANGE GRAPES",PENELOPE,4,641,9,Foreign
641,"ORANGE GRAPES",KEVIN,4,641,9,Foreign
641,"ORANGE GRAPES",KIM,4,641,9,Foreign
661,"PAST SUICIDES",GENE,5,661,9,Foreign
661,"PAST SUICIDES",HARRISON,5,661,9,Foreign
661,"PAST SUICIDES",KIM,5,661,9,Foreign
